PERSON_TYPE,PER,ORIG_PURPOSE,QUANTITY
FULL-TIME WORKER,25,WORK SUB-TOUR,72174
FULL-TIME WORKER,25,EATOUT,30263
FULL-TIME WORKER,25,ESCORT,40836
FULL-TIME WORKER,25,HOME,776056
FULL-TIME WORKER,25,OTHER DISCRETIONARY,32317
FULL-TIME WORKER,25,OTHER MAINTENANCE,69302
FULL-TIME WORKER,25,SHOPPING,58182
FULL-TIME WORKER,25,SOCIAL,20760
FULL-TIME WORKER,25,WORK,1736873
FULL-TIME WORKER,26,WORK SUB-TOUR,52076
FULL-TIME WORKER,26,EATOUT,33043
FULL-TIME WORKER,26,ESCORT,44334
FULL-TIME WORKER,26,HOME,836093
FULL-TIME WORKER,26,OTHER DISCRETIONARY,35072
FULL-TIME WORKER,26,OTHER MAINTENANCE,74592
FULL-TIME WORKER,26,SHOPPING,62739
FULL-TIME WORKER,26,SOCIAL,22493
FULL-TIME WORKER,26,WORK,1684544
FULL-TIME WORKER,27,WORK SUB-TOUR,36442
FULL-TIME WORKER,27,EATOUT,36858
FULL-TIME WORKER,27,ESCORT,48671
FULL-TIME WORKER,27,HOME,918625
FULL-TIME WORKER,27,OTHER DISCRETIONARY,39004
FULL-TIME WORKER,27,OTHER MAINTENANCE,81668
FULL-TIME WORKER,27,SHOPPING,69736
FULL-TIME WORKER,27,SOCIAL,24196
FULL-TIME WORKER,27,WORK,1607794
FULL-TIME WORKER,28,WORK SUB-TOUR,25271
FULL-TIME WORKER,28,EATOUT,41444
FULL-TIME WORKER,28,ESCORT,54676
FULL-TIME WORKER,28,HOME,1035669
FULL-TIME WORKER,28,OTHER DISCRETIONARY,44020
FULL-TIME WORKER,28,OTHER MAINTENANCE,89240
FULL-TIME WORKER,28,SHOPPING,76686
FULL-TIME WORKER,28,SOCIAL,25822
FULL-TIME WORKER,28,WORK,1491090
FULL-TIME WORKER,29,WORK SUB-TOUR,17318
FULL-TIME WORKER,29,EATOUT,47825
FULL-TIME WORKER,29,ESCORT,60204
FULL-TIME WORKER,29,HOME,1191695
FULL-TIME WORKER,29,OTHER DISCRETIONARY,60866
FULL-TIME WORKER,29,OTHER MAINTENANCE,98005
FULL-TIME WORKER,29,SHOPPING,87564
FULL-TIME WORKER,29,SOCIAL,29258
FULL-TIME WORKER,29,WORK,1335125
FULL-TIME WORKER,30,WORK SUB-TOUR,11833
FULL-TIME WORKER,30,EATOUT,54481
FULL-TIME WORKER,30,ESCORT,64270
FULL-TIME WORKER,30,HOME,1379385
FULL-TIME WORKER,30,OTHER DISCRETIONARY,81459
FULL-TIME WORKER,30,OTHER MAINTENANCE,104160
FULL-TIME WORKER,30,SHOPPING,100957
FULL-TIME WORKER,30,SOCIAL,31882
FULL-TIME WORKER,30,WORK,1117852
FULL-TIME WORKER,31,WORK SUB-TOUR,8471
FULL-TIME WORKER,31,EATOUT,62482
FULL-TIME WORKER,31,ESCORT,63817
FULL-TIME WORKER,31,HOME,1585101
FULL-TIME WORKER,31,OTHER DISCRETIONARY,105848
FULL-TIME WORKER,31,OTHER MAINTENANCE,100123
FULL-TIME WORKER,31,SHOPPING,104778
FULL-TIME WORKER,31,SOCIAL,35084
FULL-TIME WORKER,31,WORK,868644
FULL-TIME WORKER,32,WORK SUB-TOUR,6379
FULL-TIME WORKER,32,EATOUT,68747
FULL-TIME WORKER,32,ESCORT,58459
FULL-TIME WORKER,32,HOME,1762553
FULL-TIME WORKER,32,OTHER DISCRETIONARY,129692
FULL-TIME WORKER,32,OTHER MAINTENANCE,100080
FULL-TIME WORKER,32,SHOPPING,101580
FULL-TIME WORKER,32,SOCIAL,37893
FULL-TIME WORKER,32,WORK,648947
FULL-TIME WORKER,33,WORK SUB-TOUR,5192
FULL-TIME WORKER,33,EATOUT,74537
FULL-TIME WORKER,33,ESCORT,55579
FULL-TIME WORKER,33,HOME,1881231
FULL-TIME WORKER,33,OTHER DISCRETIONARY,139907
FULL-TIME WORKER,33,OTHER MAINTENANCE,93951
FULL-TIME WORKER,33,SHOPPING,98947
FULL-TIME WORKER,33,SOCIAL,40167
FULL-TIME WORKER,33,WORK,475069
FULL-TIME WORKER,34,WORK SUB-TOUR,4629
FULL-TIME WORKER,34,EATOUT,74571
FULL-TIME WORKER,34,ESCORT,49743
FULL-TIME WORKER,34,HOME,1982209
FULL-TIME WORKER,34,OTHER DISCRETIONARY,134514
FULL-TIME WORKER,34,OTHER MAINTENANCE,80486
FULL-TIME WORKER,34,SHOPPING,89405
FULL-TIME WORKER,34,SOCIAL,38559
FULL-TIME WORKER,34,WORK,354592
FULL-TIME WORKER,35,WORK SUB-TOUR,4413
FULL-TIME WORKER,35,EATOUT,68694
FULL-TIME WORKER,35,ESCORT,42315
FULL-TIME WORKER,35,HOME,2082338
FULL-TIME WORKER,35,OTHER DISCRETIONARY,117441
FULL-TIME WORKER,35,OTHER MAINTENANCE,69078
FULL-TIME WORKER,35,SHOPPING,79456
FULL-TIME WORKER,35,SOCIAL,36304
FULL-TIME WORKER,35,WORK,268481
FULL-TIME WORKER,36,WORK SUB-TOUR,4058
FULL-TIME WORKER,36,EATOUT,54663
FULL-TIME WORKER,36,ESCORT,35126
FULL-TIME WORKER,36,HOME,2183048
FULL-TIME WORKER,36,OTHER DISCRETIONARY,92003
FULL-TIME WORKER,36,OTHER MAINTENANCE,56755
FULL-TIME WORKER,36,SHOPPING,66228
FULL-TIME WORKER,36,SOCIAL,32812
FULL-TIME WORKER,36,WORK,209596
FULL-TIME WORKER,37,WORK SUB-TOUR,3550
FULL-TIME WORKER,37,EATOUT,43240
FULL-TIME WORKER,37,ESCORT,27810
FULL-TIME WORKER,37,HOME,2281837
FULL-TIME WORKER,37,OTHER DISCRETIONARY,63979
FULL-TIME WORKER,37,OTHER MAINTENANCE,42318
FULL-TIME WORKER,37,SHOPPING,48697
FULL-TIME WORKER,37,SOCIAL,29235
FULL-TIME WORKER,37,WORK,164438
FULL-TIME WORKER,38,WORK SUB-TOUR,3106
FULL-TIME WORKER,38,EATOUT,33666
FULL-TIME WORKER,38,ESCORT,21747
FULL-TIME WORKER,38,HOME,2367655
FULL-TIME WORKER,38,OTHER DISCRETIONARY,44915
FULL-TIME WORKER,38,OTHER MAINTENANCE,32766
FULL-TIME WORKER,38,SHOPPING,32689
FULL-TIME WORKER,38,SOCIAL,25654
FULL-TIME WORKER,38,WORK,127065
FULL-TIME WORKER,39,WORK SUB-TOUR,2575
FULL-TIME WORKER,39,EATOUT,24572
FULL-TIME WORKER,39,ESCORT,17218
FULL-TIME WORKER,39,HOME,2431459
FULL-TIME WORKER,39,OTHER DISCRETIONARY,30546
FULL-TIME WORKER,39,OTHER MAINTENANCE,24282
FULL-TIME WORKER,39,SHOPPING,24598
FULL-TIME WORKER,39,SOCIAL,20079
FULL-TIME WORKER,39,WORK,98054
FULL-TIME WORKER,40,WORK SUB-TOUR,2020
FULL-TIME WORKER,40,EATOUT,16602
FULL-TIME WORKER,40,ESCORT,13511
FULL-TIME WORKER,40,HOME,2488183
FULL-TIME WORKER,40,OTHER DISCRETIONARY,18772
FULL-TIME WORKER,40,OTHER MAINTENANCE,18892
FULL-TIME WORKER,40,SHOPPING,16675
FULL-TIME WORKER,40,SOCIAL,14575
FULL-TIME WORKER,40,WORK,73207
FULL-TIME WORKER,41,WORK SUB-TOUR,1425
FULL-TIME WORKER,41,EATOUT,10304
FULL-TIME WORKER,41,ESCORT,10585
FULL-TIME WORKER,41,HOME,2532045
FULL-TIME WORKER,41,OTHER DISCRETIONARY,12541
FULL-TIME WORKER,41,OTHER MAINTENANCE,13966
FULL-TIME WORKER,41,SHOPPING,11216
FULL-TIME WORKER,41,SOCIAL,10869
FULL-TIME WORKER,41,WORK,52326
FULL-TIME WORKER,42,WORK SUB-TOUR,940
FULL-TIME WORKER,42,EATOUT,7833
FULL-TIME WORKER,42,ESCORT,8613
FULL-TIME WORKER,42,HOME,2561761
FULL-TIME WORKER,42,OTHER DISCRETIONARY,7693
FULL-TIME WORKER,42,OTHER MAINTENANCE,11211
FULL-TIME WORKER,42,SHOPPING,8230
FULL-TIME WORKER,42,SOCIAL,7709
FULL-TIME WORKER,42,WORK,36112
FULL-TIME WORKER,43,WORK SUB-TOUR,654
FULL-TIME WORKER,43,EATOUT,5578
FULL-TIME WORKER,43,ESCORT,6987
FULL-TIME WORKER,43,HOME,2586799
FULL-TIME WORKER,43,OTHER DISCRETIONARY,4445
FULL-TIME WORKER,43,OTHER MAINTENANCE,8211
FULL-TIME WORKER,43,SHOPPING,6390
FULL-TIME WORKER,43,SOCIAL,5388
FULL-TIME WORKER,43,WORK,22392
FULL-TIME WORKER,44,WORK SUB-TOUR,462
FULL-TIME WORKER,44,EATOUT,3879
FULL-TIME WORKER,44,ESCORT,6031
FULL-TIME WORKER,44,HOME,2600929
FULL-TIME WORKER,44,OTHER DISCRETIONARY,2953
FULL-TIME WORKER,44,OTHER MAINTENANCE,6038
FULL-TIME WORKER,44,SHOPPING,5340
FULL-TIME WORKER,44,SOCIAL,3893
FULL-TIME WORKER,44,WORK,15015
FULL-TIME WORKER,45,WORK SUB-TOUR,303
FULL-TIME WORKER,45,EATOUT,2461
FULL-TIME WORKER,45,ESCORT,5220
FULL-TIME WORKER,45,HOME,2613015
FULL-TIME WORKER,45,OTHER DISCRETIONARY,1605
FULL-TIME WORKER,45,OTHER MAINTENANCE,4725
FULL-TIME WORKER,45,SHOPPING,3798
FULL-TIME WORKER,45,SOCIAL,2705
FULL-TIME WORKER,45,WORK,9171
FULL-TIME WORKER,46,WORK SUB-TOUR,201
FULL-TIME WORKER,46,EATOUT,1980
FULL-TIME WORKER,46,ESCORT,4522
FULL-TIME WORKER,46,HOME,2619705
FULL-TIME WORKER,46,OTHER DISCRETIONARY,1007
FULL-TIME WORKER,46,OTHER MAINTENANCE,3729
FULL-TIME WORKER,46,SHOPPING,2928
FULL-TIME WORKER,46,SOCIAL,1640
FULL-TIME WORKER,46,WORK,6252
FULL-TIME WORKER,47,WORK SUB-TOUR,76
FULL-TIME WORKER,47,EATOUT,1526
FULL-TIME WORKER,47,ESCORT,3594
FULL-TIME WORKER,47,HOME,2624528
FULL-TIME WORKER,47,OTHER DISCRETIONARY,506
FULL-TIME WORKER,47,OTHER MAINTENANCE,2533
FULL-TIME WORKER,47,SHOPPING,1849
FULL-TIME WORKER,47,SOCIAL,1169
FULL-TIME WORKER,47,WORK,4733
FULL-TIME WORKER,48,WORK SUB-TOUR,66
FULL-TIME WORKER,48,EATOUT,932
FULL-TIME WORKER,48,ESCORT,1900
FULL-TIME WORKER,48,HOME,2629747
FULL-TIME WORKER,48,OTHER DISCRETIONARY,360
FULL-TIME WORKER,48,OTHER MAINTENANCE,1268
FULL-TIME WORKER,48,SHOPPING,1007
FULL-TIME WORKER,48,SOCIAL,720
FULL-TIME WORKER,48,WORK,2581
NON-WORKER,1,EATOUT,12
NON-WORKER,1,ESCORT,119
NON-WORKER,1,HOME,676789
NON-WORKER,1,OTHER DISCRETIONARY,44
NON-WORKER,1,OTHER MAINTENANCE,132
NON-WORKER,1,SHOPPING,56
NON-WORKER,1,SOCIAL,25
NON-WORKER,2,EATOUT,23
NON-WORKER,2,ESCORT,233
NON-WORKER,2,HOME,676475
NON-WORKER,2,OTHER DISCRETIONARY,75
NON-WORKER,2,OTHER MAINTENANCE,289
NON-WORKER,2,SHOPPING,132
NON-WORKER,2,SOCIAL,60
NON-WORKER,3,EATOUT,31
NON-WORKER,3,ESCORT,334
NON-WORKER,3,HOME,676191
NON-WORKER,3,OTHER DISCRETIONARY,116
NON-WORKER,3,OTHER MAINTENANCE,407
NON-WORKER,3,SHOPPING,192
NON-WORKER,3,SOCIAL,142
NON-WORKER,4,EATOUT,230
NON-WORKER,4,ESCORT,425
NON-WORKER,4,HOME,675953
NON-WORKER,4,OTHER DISCRETIONARY,265
NON-WORKER,4,OTHER MAINTENANCE,606
NON-WORKER,4,SHOPPING,238
NON-WORKER,4,SOCIAL,262
NON-WORKER,5,EATOUT,421
NON-WORKER,5,ESCORT,647
NON-WORKER,5,HOME,675441
NON-WORKER,5,OTHER DISCRETIONARY,713
NON-WORKER,5,OTHER MAINTENANCE,1006
NON-WORKER,5,SHOPPING,289
NON-WORKER,5,SOCIAL,366
NON-WORKER,6,EATOUT,566
NON-WORKER,6,ESCORT,1217
NON-WORKER,6,HOME,674572
NON-WORKER,6,OTHER DISCRETIONARY,1177
NON-WORKER,6,OTHER MAINTENANCE,1698
NON-WORKER,6,SHOPPING,413
NON-WORKER,6,SOCIAL,539
NON-WORKER,7,EATOUT,670
NON-WORKER,7,ESCORT,2717
NON-WORKER,7,HOME,673544
NON-WORKER,7,OTHER DISCRETIONARY,1731
NON-WORKER,7,OTHER MAINTENANCE,2793
NON-WORKER,7,SHOPPING,626
NON-WORKER,7,SOCIAL,840
NON-WORKER,8,EATOUT,763
NON-WORKER,8,ESCORT,7639
NON-WORKER,8,HOME,672324
NON-WORKER,8,OTHER DISCRETIONARY,2598
NON-WORKER,8,OTHER MAINTENANCE,4764
NON-WORKER,8,SHOPPING,1224
NON-WORKER,8,SOCIAL,1278
NON-WORKER,9,EATOUT,1024
NON-WORKER,9,ESCORT,23591
NON-WORKER,9,HOME,670764
NON-WORKER,9,OTHER DISCRETIONARY,4695
NON-WORKER,9,OTHER MAINTENANCE,8774
NON-WORKER,9,SHOPPING,2795
NON-WORKER,9,SOCIAL,2710
NON-WORKER,10,EATOUT,1528
NON-WORKER,10,ESCORT,43910
NON-WORKER,10,HOME,660301
NON-WORKER,10,OTHER DISCRETIONARY,8098
NON-WORKER,10,OTHER MAINTENANCE,14053
NON-WORKER,10,SHOPPING,5903
NON-WORKER,10,SOCIAL,4226
NON-WORKER,11,EATOUT,2156
NON-WORKER,11,ESCORT,42245
NON-WORKER,11,HOME,644890
NON-WORKER,11,OTHER DISCRETIONARY,12493
NON-WORKER,11,OTHER MAINTENANCE,22879
NON-WORKER,11,SHOPPING,11752
NON-WORKER,11,SOCIAL,5555
NON-WORKER,12,EATOUT,2616
NON-WORKER,12,ESCORT,30305
NON-WORKER,12,HOME,627142
NON-WORKER,12,OTHER DISCRETIONARY,16576
NON-WORKER,12,OTHER MAINTENANCE,31512
NON-WORKER,12,SHOPPING,17206
NON-WORKER,12,SOCIAL,6568
NON-WORKER,13,EATOUT,3242
NON-WORKER,13,ESCORT,22075
NON-WORKER,13,HOME,608619
NON-WORKER,13,OTHER DISCRETIONARY,21632
NON-WORKER,13,OTHER MAINTENANCE,42606
NON-WORKER,13,SHOPPING,25991
NON-WORKER,13,SOCIAL,9051
NON-WORKER,14,EATOUT,3900
NON-WORKER,14,ESCORT,18879
NON-WORKER,14,HOME,587374
NON-WORKER,14,OTHER DISCRETIONARY,25333
NON-WORKER,14,OTHER MAINTENANCE,51657
NON-WORKER,14,SHOPPING,33734
NON-WORKER,14,SOCIAL,10952
NON-WORKER,15,EATOUT,4670
NON-WORKER,15,ESCORT,17971
NON-WORKER,15,HOME,571781
NON-WORKER,15,OTHER DISCRETIONARY,27409
NON-WORKER,15,OTHER MAINTENANCE,62973
NON-WORKER,15,SHOPPING,44824
NON-WORKER,15,SOCIAL,12761
NON-WORKER,16,EATOUT,5220
NON-WORKER,16,ESCORT,18027
NON-WORKER,16,HOME,552446
NON-WORKER,16,OTHER DISCRETIONARY,27468
NON-WORKER,16,OTHER MAINTENANCE,68104
NON-WORKER,16,SHOPPING,52342
NON-WORKER,16,SOCIAL,14248
NON-WORKER,17,EATOUT,6678
NON-WORKER,17,ESCORT,18260
NON-WORKER,17,HOME,544144
NON-WORKER,17,OTHER DISCRETIONARY,26533
NON-WORKER,17,OTHER MAINTENANCE,70642
NON-WORKER,17,SHOPPING,57074
NON-WORKER,17,SOCIAL,15437
NON-WORKER,18,EATOUT,9176
NON-WORKER,18,ESCORT,18841
NON-WORKER,18,HOME,538534
NON-WORKER,18,OTHER DISCRETIONARY,25197
NON-WORKER,18,OTHER MAINTENANCE,71015
NON-WORKER,18,SHOPPING,59682
NON-WORKER,18,SOCIAL,16358
NON-WORKER,19,EATOUT,10965
NON-WORKER,19,ESCORT,19480
NON-WORKER,19,HOME,537475
NON-WORKER,19,OTHER DISCRETIONARY,23705
NON-WORKER,19,OTHER MAINTENANCE,69899
NON-WORKER,19,SHOPPING,60480
NON-WORKER,19,SOCIAL,16773
NON-WORKER,20,EATOUT,12198
NON-WORKER,20,ESCORT,20411
NON-WORKER,20,HOME,538391
NON-WORKER,20,OTHER DISCRETIONARY,21981
NON-WORKER,20,OTHER MAINTENANCE,68203
NON-WORKER,20,SHOPPING,59371
NON-WORKER,20,SOCIAL,17169
NON-WORKER,21,EATOUT,12362
NON-WORKER,21,ESCORT,21441
NON-WORKER,21,HOME,541627
NON-WORKER,21,OTHER DISCRETIONARY,20450
NON-WORKER,21,OTHER MAINTENANCE,68402
NON-WORKER,21,SHOPPING,56977
NON-WORKER,21,SOCIAL,17234
NON-WORKER,22,EATOUT,10943
NON-WORKER,22,ESCORT,24189
NON-WORKER,22,HOME,541689
NON-WORKER,22,OTHER DISCRETIONARY,19466
NON-WORKER,22,OTHER MAINTENANCE,67027
NON-WORKER,22,SHOPPING,54816
NON-WORKER,22,SOCIAL,17450
NON-WORKER,23,EATOUT,9941
NON-WORKER,23,ESCORT,34140
NON-WORKER,23,HOME,541027
NON-WORKER,23,OTHER DISCRETIONARY,18891
NON-WORKER,23,OTHER MAINTENANCE,65854
NON-WORKER,23,SHOPPING,54222
NON-WORKER,23,SOCIAL,17853
NON-WORKER,24,EATOUT,8887
NON-WORKER,24,ESCORT,45575
NON-WORKER,24,HOME,540527
NON-WORKER,24,OTHER DISCRETIONARY,18455
NON-WORKER,24,OTHER MAINTENANCE,62458
NON-WORKER,24,SHOPPING,53988
NON-WORKER,24,SOCIAL,18164
NON-WORKER,25,EATOUT,8546
NON-WORKER,25,ESCORT,39880
NON-WORKER,25,HOME,544871
NON-WORKER,25,OTHER DISCRETIONARY,18173
NON-WORKER,25,OTHER MAINTENANCE,56380
NON-WORKER,25,SHOPPING,53015
NON-WORKER,25,SOCIAL,18320
NON-WORKER,26,EATOUT,8233
NON-WORKER,26,ESCORT,36795
NON-WORKER,26,HOME,556324
NON-WORKER,26,OTHER DISCRETIONARY,18154
NON-WORKER,26,OTHER MAINTENANCE,50338
NON-WORKER,26,SHOPPING,49273
NON-WORKER,26,SOCIAL,18217
NON-WORKER,27,EATOUT,8108
NON-WORKER,27,ESCORT,30640
NON-WORKER,27,HOME,566101
NON-WORKER,27,OTHER DISCRETIONARY,18512
NON-WORKER,27,OTHER MAINTENANCE,43587
NON-WORKER,27,SHOPPING,44453
NON-WORKER,27,SOCIAL,17853
NON-WORKER,28,EATOUT,7888
NON-WORKER,28,ESCORT,25132
NON-WORKER,28,HOME,578811
NON-WORKER,28,OTHER DISCRETIONARY,18780
NON-WORKER,28,OTHER MAINTENANCE,36292
NON-WORKER,28,SHOPPING,38119
NON-WORKER,28,SOCIAL,16966
NON-WORKER,29,EATOUT,8183
NON-WORKER,29,ESCORT,18877
NON-WORKER,29,HOME,589894
NON-WORKER,29,OTHER DISCRETIONARY,23150
NON-WORKER,29,OTHER MAINTENANCE,29038
NON-WORKER,29,SHOPPING,33033
NON-WORKER,29,SOCIAL,17415
NON-WORKER,30,EATOUT,8966
NON-WORKER,30,ESCORT,14412
NON-WORKER,30,HOME,592627
NON-WORKER,30,OTHER DISCRETIONARY,27555
NON-WORKER,30,OTHER MAINTENANCE,23592
NON-WORKER,30,SHOPPING,30893
NON-WORKER,30,SOCIAL,17406
NON-WORKER,31,EATOUT,10510
NON-WORKER,31,ESCORT,11474
NON-WORKER,31,HOME,596049
NON-WORKER,31,OTHER DISCRETIONARY,31960
NON-WORKER,31,OTHER MAINTENANCE,18709
NON-WORKER,31,SHOPPING,26945
NON-WORKER,31,SOCIAL,17976
NON-WORKER,32,EATOUT,11950
NON-WORKER,32,ESCORT,9220
NON-WORKER,32,HOME,596789
NON-WORKER,32,OTHER DISCRETIONARY,34993
NON-WORKER,32,OTHER MAINTENANCE,16420
NON-WORKER,32,SHOPPING,23032
NON-WORKER,32,SOCIAL,18277
NON-WORKER,33,EATOUT,13220
NON-WORKER,33,ESCORT,8927
NON-WORKER,33,HOME,594444
NON-WORKER,33,OTHER DISCRETIONARY,35101
NON-WORKER,33,OTHER MAINTENANCE,14317
NON-WORKER,33,SHOPPING,21160
NON-WORKER,33,SOCIAL,18496
NON-WORKER,34,EATOUT,12787
NON-WORKER,34,ESCORT,7966
NON-WORKER,34,HOME,599261
NON-WORKER,34,OTHER DISCRETIONARY,31677
NON-WORKER,34,OTHER MAINTENANCE,11417
NON-WORKER,34,SHOPPING,17695
NON-WORKER,34,SOCIAL,17209
NON-WORKER,35,EATOUT,11176
NON-WORKER,35,ESCORT,6702
NON-WORKER,35,HOME,609247
NON-WORKER,35,OTHER DISCRETIONARY,26114
NON-WORKER,35,OTHER MAINTENANCE,9435
NON-WORKER,35,SHOPPING,14729
NON-WORKER,35,SOCIAL,15416
NON-WORKER,36,EATOUT,8234
NON-WORKER,36,ESCORT,5327
NON-WORKER,36,HOME,623215
NON-WORKER,36,OTHER DISCRETIONARY,19259
NON-WORKER,36,OTHER MAINTENANCE,7144
NON-WORKER,36,SHOPPING,11587
NON-WORKER,36,SOCIAL,13146
NON-WORKER,37,EATOUT,6019
NON-WORKER,37,ESCORT,3889
NON-WORKER,37,HOME,637341
NON-WORKER,37,OTHER DISCRETIONARY,12584
NON-WORKER,37,OTHER MAINTENANCE,4863
NON-WORKER,37,SHOPPING,7850
NON-WORKER,37,SOCIAL,11438
NON-WORKER,38,EATOUT,4388
NON-WORKER,38,ESCORT,2846
NON-WORKER,38,HOME,648581
NON-WORKER,38,OTHER DISCRETIONARY,8053
NON-WORKER,38,OTHER MAINTENANCE,3484
NON-WORKER,38,SHOPPING,4673
NON-WORKER,38,SOCIAL,9789
NON-WORKER,39,EATOUT,2990
NON-WORKER,39,ESCORT,2115
NON-WORKER,39,HOME,656965
NON-WORKER,39,OTHER DISCRETIONARY,4881
NON-WORKER,39,OTHER MAINTENANCE,2345
NON-WORKER,39,SHOPPING,3251
NON-WORKER,39,SOCIAL,7318
NON-WORKER,40,EATOUT,1861
NON-WORKER,40,ESCORT,1634
NON-WORKER,40,HOME,664230
NON-WORKER,40,OTHER DISCRETIONARY,2515
NON-WORKER,40,OTHER MAINTENANCE,1674
NON-WORKER,40,SHOPPING,2002
NON-WORKER,40,SOCIAL,4929
NON-WORKER,41,EATOUT,1000
NON-WORKER,41,ESCORT,1186
NON-WORKER,41,HOME,668563
NON-WORKER,41,OTHER DISCRETIONARY,1455
NON-WORKER,41,OTHER MAINTENANCE,1184
NON-WORKER,41,SHOPPING,1199
NON-WORKER,41,SOCIAL,3494
NON-WORKER,42,EATOUT,754
NON-WORKER,42,ESCORT,974
NON-WORKER,42,HOME,671094
NON-WORKER,42,OTHER DISCRETIONARY,812
NON-WORKER,42,OTHER MAINTENANCE,985
NON-WORKER,42,SHOPPING,804
NON-WORKER,42,SOCIAL,2386
NON-WORKER,43,EATOUT,544
NON-WORKER,43,ESCORT,845
NON-WORKER,43,HOME,672692
NON-WORKER,43,OTHER DISCRETIONARY,434
NON-WORKER,43,OTHER MAINTENANCE,768
NON-WORKER,43,SHOPPING,659
NON-WORKER,43,SOCIAL,1615
NON-WORKER,44,EATOUT,357
NON-WORKER,44,ESCORT,831
NON-WORKER,44,HOME,673676
NON-WORKER,44,OTHER DISCRETIONARY,283
NON-WORKER,44,OTHER MAINTENANCE,608
NON-WORKER,44,SHOPPING,603
NON-WORKER,44,SOCIAL,1132
NON-WORKER,45,EATOUT,214
NON-WORKER,45,ESCORT,813
NON-WORKER,45,HOME,674479
NON-WORKER,45,OTHER DISCRETIONARY,156
NON-WORKER,45,OTHER MAINTENANCE,517
NON-WORKER,45,SHOPPING,457
NON-WORKER,45,SOCIAL,770
NON-WORKER,46,EATOUT,169
NON-WORKER,46,ESCORT,734
NON-WORKER,46,HOME,675104
NON-WORKER,46,OTHER DISCRETIONARY,85
NON-WORKER,46,OTHER MAINTENANCE,388
NON-WORKER,46,SHOPPING,339
NON-WORKER,46,SOCIAL,410
NON-WORKER,47,EATOUT,135
NON-WORKER,47,ESCORT,579
NON-WORKER,47,HOME,675630
NON-WORKER,47,OTHER DISCRETIONARY,40
NON-WORKER,47,OTHER MAINTENANCE,227
NON-WORKER,47,SHOPPING,179
NON-WORKER,47,SOCIAL,275
NON-WORKER,48,EATOUT,78
NON-WORKER,48,ESCORT,297
NON-WORKER,48,HOME,676069
NON-WORKER,48,OTHER DISCRETIONARY,20
NON-WORKER,48,OTHER MAINTENANCE,109
NON-WORKER,48,SHOPPING,91
NON-WORKER,48,SOCIAL,173
PART-TIME WORKER,1,WORK SUB-TOUR,1
PART-TIME WORKER,1,EATOUT,18
PART-TIME WORKER,1,ESCORT,150
PART-TIME WORKER,1,HOME,590222
PART-TIME WORKER,1,OTHER DISCRETIONARY,62
PART-TIME WORKER,1,OTHER MAINTENANCE,180
PART-TIME WORKER,1,SHOPPING,70
PART-TIME WORKER,1,SOCIAL,55
PART-TIME WORKER,1,WORK,219
PART-TIME WORKER,2,WORK SUB-TOUR,10
PART-TIME WORKER,2,EATOUT,45
PART-TIME WORKER,2,ESCORT,291
PART-TIME WORKER,2,HOME,589613
PART-TIME WORKER,2,OTHER DISCRETIONARY,115
PART-TIME WORKER,2,OTHER MAINTENANCE,447
PART-TIME WORKER,2,SHOPPING,180
PART-TIME WORKER,2,SOCIAL,122
PART-TIME WORKER,2,WORK,676
PART-TIME WORKER,3,WORK SUB-TOUR,27
PART-TIME WORKER,3,EATOUT,56
PART-TIME WORKER,3,ESCORT,413
PART-TIME WORKER,3,HOME,588768
PART-TIME WORKER,3,OTHER DISCRETIONARY,209
PART-TIME WORKER,3,OTHER MAINTENANCE,667
PART-TIME WORKER,3,SHOPPING,276
PART-TIME WORKER,3,SOCIAL,206
PART-TIME WORKER,3,WORK,1469
PART-TIME WORKER,4,WORK SUB-TOUR,63
PART-TIME WORKER,4,EATOUT,415
PART-TIME WORKER,4,ESCORT,596
PART-TIME WORKER,4,HOME,587658
PART-TIME WORKER,4,OTHER DISCRETIONARY,436
PART-TIME WORKER,4,OTHER MAINTENANCE,1089
PART-TIME WORKER,4,SHOPPING,420
PART-TIME WORKER,4,SOCIAL,335
PART-TIME WORKER,4,WORK,3083
PART-TIME WORKER,5,WORK SUB-TOUR,113
PART-TIME WORKER,5,EATOUT,750
PART-TIME WORKER,5,ESCORT,870
PART-TIME WORKER,5,HOME,585285
PART-TIME WORKER,5,OTHER DISCRETIONARY,1197
PART-TIME WORKER,5,OTHER MAINTENANCE,1553
PART-TIME WORKER,5,SHOPPING,528
PART-TIME WORKER,5,SOCIAL,471
PART-TIME WORKER,5,WORK,6800
PART-TIME WORKER,6,WORK SUB-TOUR,188
PART-TIME WORKER,6,EATOUT,1072
PART-TIME WORKER,6,ESCORT,1622
PART-TIME WORKER,6,HOME,580547
PART-TIME WORKER,6,OTHER DISCRETIONARY,1956
PART-TIME WORKER,6,OTHER MAINTENANCE,2445
PART-TIME WORKER,6,SHOPPING,788
PART-TIME WORKER,6,SOCIAL,692
PART-TIME WORKER,6,WORK,15094
PART-TIME WORKER,7,WORK SUB-TOUR,270
PART-TIME WORKER,7,EATOUT,1233
PART-TIME WORKER,7,ESCORT,3125
PART-TIME WORKER,7,HOME,571433
PART-TIME WORKER,7,OTHER DISCRETIONARY,2745
PART-TIME WORKER,7,OTHER MAINTENANCE,3741
PART-TIME WORKER,7,SHOPPING,1259
PART-TIME WORKER,7,SOCIAL,1031
PART-TIME WORKER,7,WORK,30144
